product_id,year_month,region_id,region,target_month,next_month_risk_label,split,split_row_number,model_scope,actual_risk_label_num,actual_risk_label,predicted_risk_label_num,predicted_risk_label,prob_low_risk,prob_medium_risk,high_risk_probability,high_risk_probability_pct,risk_score,risk_score_0_10,selected_high_risk_threshold,is_any_risk_alert,is_high_risk_alert,is_false_alarm,is_missed_high_risk,product_line,product_category,product_name,lifecycle_stage,units_sold,revenue,unique_customers,avg_discount_pct,market_demand_index,competitor_pressure_index,stockout_flag,backorder_units,campaign_flag,website_visits,demo_requests,estimated_gross_profit,estimated_gross_margin_pct,product_unit_share_category_region,unit_share_change_pct,risk_factor_under_trend,risk_factor_volatility,risk_factor_sales_drop,risk_factor_customer_drop,supply_pressure_score,customer_count_growth_pct,market_tailwind_score,high_competition_flag,margin_gap_vs_target,campaign_active_with_no_sales,commercial_pressure_score,demand_supply_mismatch_flag,revenue_at_risk_proxy,model_explained_class,model_explained_class_probability,model_explained_class_base_probability,model_high_risk_base_probability,model_driver_1,model_driver_1_contribution_pp,model_driver_1_direction,model_driver_2,model_driver_2_contribution_pp,model_driver_2_direction,model_driver_3,model_driver_3_contribution_pp,model_driver_3_direction,model_driver_4,model_driver_4_contribution_pp,model_driver_4_direction,model_driver_5,model_driver_5_contribution_pp,model_driver_5_direction,business_risk_indicators,risk_drivers,recommended_action,business_indicator_count,monitoring_priority,review_rank_within_split
1001,2025-12-01,1,Western EU,2026-01-01,,scoring,10,refit_model_current_scoring,,,0,Low Risk,0.5346126748053662,0.4048743204678281,0.06051300472680576,6.051300472680576,6.1,2.629501649607198,0.39,0,0,,,IT,Laptop Pro,Laptop Pro Model 02,Decline,92.0,74830.91,2.0,0.1689999999999999,,,0,0.0,True,1666,24,10084.070000000009,0.1347580832573064,0.0293648260453239,,0,0,0,0,10.0,,10.0,,-0.1552419167426935,0,2.0,,1496.6182,Low Risk,0.5346126748053662,0.3333333333333398,0.3333333333333305,Customer Share Category Region,4.823016763978718,increases predicted class probability,Revenue Percentile Category Region,4.719306982657353,increases predicted class probability,Trend Slope 6M,4.406771137900062,increases predicted class probability,Revenue Volatility 3M,3.701966100749742,increases predicted class probability,Volatility 3M,3.3813292272956668,increases predicted class probability,Supply pressure; Margin below target,Supply pressure; Margin below target,No immediate action; continue routine monitoring,2,3,266
1001,2025-12-01,10,Northern EU,2026-01-01,,scoring,11,refit_model_current_scoring,,,1,Medium Risk,0.1895000415188938,0.8065130110955476,0.00398694738555826,0.398694738555826,0.4,4.072434529333321,0.39,1,0,,,IT,Laptop Pro,Laptop Pro Model 02,Decline,0.0,0.0,0.0,,,,0,0.0,False,235,2,0.0,,0.0,-1.0,1,1,0,1,10.0,-1.0,10.0,,,0,32.0,,0.0,Medium Risk,0.8065130110955476,0.33333333333332965,0.3333333333333305,Revenue Volatility 3M,7.866217871320407,increases predicted class probability,Risk Factor Volatility,6.549085299630152,increases predicted class probability,Volatility 3M,5.696675111835446,increases predicted class probability,Unit Share Lag 1M,4.8709444618307165,increases predicted class probability,Units Lag 1M,3.5136636667554018,increases predicted class probability,Sales below trend; High sales volatility; Customer decline; Supply pressure; Losing category share,Sales below trend; High sales volatility; Customer decline; Supply pressure; Losing category share,Monitor next month and assign an owner if deterioration continues,6,2,1281
1001,2025-12-01,2,Western EU,2026-01-01,,scoring,12,refit_model_current_scoring,,,0,Low Risk,0.4943967162633475,0.401474446782214,0.10412883695443845,10.412883695443846,10.4,3.0486606034554544,0.39,0,0,,,IT,Laptop Pro,Laptop Pro Model 02,Decline,25.0,23691.29,3.0,0.0913333333333333,,,0,0.0,False,326,4,6097.040000000001,0.2573536519117363,0.0176180408738548,-0.6004586662844448,1,0,0,0,10.0,0.5,10.0,,-0.0326463480882636,0,17.0,,4027.5193,Low Risk,0.4943967162633475,0.3333333333333398,0.3333333333333305,Revenue Percentile Category Region,2.474837392197214,increases predicted class probability,Unit Rank Category Region,2.1487360755053175,increases predicted class probability,Customer Share Category Region,-1.7216070904239236,decreases predicted class probability,Order Count,-1.4877486993167257,decreases predicted class probability,Units Acceleration 3M,1.3642143580746313,increases predicted class probability,Sales below trend; Supply pressure; Losing category share,Sales below trend; Supply pressure; Losing category share,No immediate action; continue routine monitoring,3,3,178
1001,2025-12-01,3,Southern EU,2026-01-01,,scoring,13,refit_model_current_scoring,,,1,Medium Risk,0.450186719514937,0.5492248269329303,0.0005884535521326793,0.058845355213267926,0.1,2.7520086701859783,0.39,1,0,,,IT,Laptop Pro,Laptop Pro Model 02,Decline,39.0,37011.81,1.0,0.105,,,0,0.0,False,361,5,9564.78,0.2584250810754729,0.0184310018903591,0.3463846880907372,0,0,0,0,10.0,0.0,10.0,,-0.031574918924527,0,2.0,,740.2361999999999,Medium Risk,0.5492248269329303,0.33333333333332965,0.3333333333333305,Customer Share Category Region,-7.08984227308412,decreases predicted class probability,Customers Lag 1M,3.0285156328262492,increases predicted class probability,Unit Share Lag 1M,2.916296301839361,increases predicted class probability,Units Lag 1M,2.7162849839059207,increases predicted class probability,Lifecycle Stage Num,2.7023674305810066,increases predicted class probability,Supply pressure,Supply pressure,Monitor next month and assign an owner if deterioration continues,1,2,1657
1001,2025-12-01,4,Southern EU,2026-01-01,,scoring,14,refit_model_current_scoring,,,0,Low Risk,0.5016980335140776,0.4941556904567163,0.004146276029206026,0.4146276029206026,0.4,2.5122412125756415,0.39,0,0,,,IT,Laptop Pro,Laptop Pro Model 02,Decline,77.0,76678.61,1.0,0.078,,,0,0.0,False,324,7,22488.32,0.2932802250849357,0.043725156161272,0.395884099224405,0,1,0,0,10.0,0.0,10.0,,0.0032802250849356,0,2.0,,1533.5722,Low Risk,0.5016980335140776,0.3333333333333398,0.3333333333333305,Customer Share Category Region,7.713308057566187,increases predicted class probability,Lifecycle Stage Num,-2.7220929747930898,decreases predicted class probability,Trend Slope 6M,2.1727362855901213,increases predicted class probability,Unit Share Lag 1M,2.144896543003914,increases predicted class probability,Category Region Customers,1.9878435930937854,increases predicted class probability,High sales volatility; Supply pressure,High sales volatility; Supply pressure,No immediate action; continue routine monitoring,2,3,1263
1001,2025-12-01,5,Northern EU,2026-01-01,,scoring,15,refit_model_current_scoring,,,1,Medium Risk,0.4126511436478026,0.5101856644956412,0.07716319185655614,7.716319185655614,7.7,3.3225602410437673,0.39,1,0,,,IT,Laptop Pro,Laptop Pro Model 02,Decline,56.0,48971.65,1.0,0.164,,,0,0.0,False,335,4,9560.530000000006,0.1952258092181906,0.0396600566572237,,0,0,0,0,10.0,,10.0,,-0.0947741907818093,0,2.0,,979.433,Medium Risk,0.5101856644956412,0.33333333333332965,0.3333333333333305,Revenue Volatility 3M,10.751028020756857,increases predicted class probability,Volatility 3M,5.491376106312631,increases predicted class probability,Risk Factor Volatility,3.566385726535126,increases predicted class probability,Units Lag 1M,-3.199607691363384,decreases predicted class probability,Rolling Revenue Std 3M,3.106171892925692,increases predicted class probability,Supply pressure,Supply pressure,Monitor next month and assign an owner if deterioration continues,1,2,232
1001,2025-12-01,6,Northern EU,2026-01-01,,scoring,16,refit_model_current_scoring,,,0,Low Risk,0.5649662923682094,0.3539247025317683,0.08110900510002221,8.110900510002221,8.1,2.5807135636590637,0.39,0,0,,,IT,Laptop Pro,Laptop Pro Model 02,Decline,131.0,113914.25,1.0,0.178,,,0,0.0,False,322,4,21720.380000000005,0.1906730720695611,0.0383601756954612,,0,0,0,0,10.0,,10.0,,-0.0993269279304388,0,2.0,,2278.285,Low Risk,0.5649662923682094,0.3333333333333398,0.3333333333333305,Customer Share Category Region,5.267434304896897,increases predicted class probability,Revenue Volatility 3M,4.011694696290391,increases predicted class probability,Volatility 3M,3.7264246786578714,increases predicted class probability,Revenue Percentile Category Region,3.271105316211046,increases predicted class probability,Rolling Units Mean 3M,3.07282762758083,increases predicted class probability,Supply pressure,Supply pressure,No immediate action; continue routine monitoring,1,3,221
1001,2025-12-01,7,Eastern EU,2026-01-01,,scoring,17,refit_model_current_scoring,,,1,Medium Risk,0.38446726161585815,0.5001845044878472,0.11534823389629466,11.534823389629466,11.5,3.6544048614021825,0.39,1,0,,,IT,Laptop Pro,Laptop Pro Model 02,Decline,11.0,10873.85,1.0,0.052,,,0,0.0,False,329,8,3132.380000000001,0.2880654046174998,0.0124858115777525,,0,0,0,0,10.0,,10.0,,-0.0019345953825001,0,2.0,,217.477,Medium Risk,0.5001845044878472,0.33333333333332965,0.3333333333333305,Units Lag 3M,12.090100311413766,increases predicted class probability,Trend Slope 3M,11.750254045523896,increases predicted class probability,Units Lag 1M,-3.3035251251986564,decreases predicted class probability,Customers Lag 1M,-3.1834483995303553,decreases predicted class probability,Unit Share Lag 1M,-2.9724428182597755,decreases predicted class probability,Supply pressure,Supply pressure,Monitor next month and assign an owner if deterioration continues,1,2,158
1001,2025-12-01,8,Eastern EU,2026-01-01,,scoring,18,refit_model_current_scoring,,,1,Medium Risk,0.3071460959471576,0.5140217052923646,0.1788321987604777,17.88321987604777,17.9,4.3584305140666,0.39,1,0,,,IT,Laptop Pro,Laptop Pro Model 02,Decline,64.0,56502.57,1.0,0.137,,,0,0.0,False,309,6,11461.29,0.2028454634895368,0.0421329822251481,,0,1,0,0,10.0,,10.0,,-0.0871545365104631,0,2.0,,1130.0514,Medium Risk,0.5140217052923646,0.33333333333332965,0.3333333333333305,Trend Slope 3M,12.045146695985316,increases predicted class probability,Units Lag 3M,11.631048632581455,increases predicted class probability,Unit Share Lag 1M,-3.143483712169842,decreases predicted class probability,Units Lag 1M,-3.055622918068508,decreases predicted class probability,Customers Lag 1M,-2.701560258507857,decreases predicted class probability,High sales volatility; Supply pressure,High sales volatility; Supply pressure,Monitor next month and assign an owner if deterioration continues,2,2,120
1001,2025-12-01,9,Western EU,2026-01-01,,scoring,19,refit_model_current_scoring,,,0,Low Risk,0.8340829814807145,0.16591701851928614,0.0,0.0,0.0,0.8295850925964308,0.39,0,0,,,IT,Laptop Pro,Laptop Pro Model 02,Decline,0.0,0.0,0.0,,,,0,0.0,True,1817,30,0.0,,0.0,-1.0,1,0,0,1,10.0,-1.0,10.0,,,1,32.0,,0.0,Low Risk,0.8340829814807145,0.3333333333333398,0.3333333333333305,Revenue Volatility 3M,7.628780360750429,increases predicted class probability,Volatility 3M,6.768298805758771,increases predicted class probability,Revenue,3.4523331170037315,increases predicted class probability,Order Count,3.400212189963568,increases predicted class probability,Revenue At Risk Proxy,3.398451197049326,increases predicted class probability,Sales below trend; Customer decline; Supply pressure; Losing category share; Declining customer base,Sales below trend; Customer decline; Supply pressure; Losing category share; Declining customer base,No immediate action; continue routine monitoring,6,3,1849
1002,2025-12-01,1,Western EU,2026-01-01,,scoring,20,refit_model_current_scoring,,,0,Low Risk,0.5743736463414978,0.41470397630221767,0.010922377356284999,1.0922377356284998,1.1,2.182743655073938,0.39,0,0,,,IT,Laptop Pro,Laptop Pro Model 03,Mature,121.0,129245.98,4.0,0.139,,,0,0.0,False,322,4,40446.5,0.3129420350249965,0.0386211299074369,0.4258218959463772,0,0,0,0,10.0,0.0,10.0,,0.0229420350249965,0,2.0,,2584.9196,Low Risk,0.5743736463414978,0.3333333333333398,0.3333333333333305,Unit Share Lag 1M,2.0944150782065996,increases predicted class probability,Customer Share Category Region,2.0657829664547487,increases predicted class probability,Product Unit Share Category Region,1.8604719761261415,increases predicted class probability,Activity Pipeline Interest Index,1.4352180109026713,increases predicted class probability,Units Lag 1M,1.3687836307091548,increases predicted class probability,Supply pressure,Supply pressure,No immediate action; continue routine monitoring,1,3,828
1002,2025-12-01,10,Northern EU,2026-01-01,,scoring,21,refit_model_current_scoring,,,0,Low Risk,0.6222678158419013,0.26340982035242155,0.11432236380567687,11.432236380567687,11.4,2.460272739818876,0.39,0,0,,,IT,Laptop Pro,Laptop Pro Model 03,Mature,5.0,5721.07,1.0,0.052,,,0,0.0,False,286,3,2051.67,0.3586164825810556,0.0080128205128205,0.2820512820512819,1,0,0,0,10.0,0.0,10.0,,0.0686164825810556,0,17.0,,972.5819,Low Risk,0.6222678158419013,0.3333333333333398,0.3333333333333305,Unit Share Lag 1M,5.74250408679585,increases predicted class probability,Product Unit Share Category Region,4.384936017153505,increases predicted class probability,Product Revenue Share Category Region,3.075960690389911,increases predicted class probability,Units Vs 6M Avg Pct,2.8779524750951664,increases predicted class probability,Units Lag 1M,2.511927970067662,increases predicted class probability,Sales below trend; Supply pressure,Sales below trend; Supply pressure,No immediate action; continue routine monitoring,2,3,162
1002,2025-12-01,2,Western EU,2026-01-01,,scoring,22,refit_model_current_scoring,,,0,Low Risk,0.9378852691254208,0.061896646475729414,0.00021808439884969127,0.021808439884969128,0.0,0.311664076367144,0.39,0,0,,,IT,Laptop Pro,Laptop Pro Model 03,Mature,0.0,0.0,0.0,,,,0,0.0,False,313,2,0.0,,0.0,-1.0,1,0,0,1,10.0,-1.0,10.0,,,0,32.0,,0.0,Low Risk,0.9378852691254208,0.3333333333333398,0.3333333333333305,Units Lag 3M,4.773148118929949,increases predicted class probability,Units Acceleration 3M,3.474316823904369,increases predicted class probability,Revenue,3.3344536835878027,increases predicted class probability,Revenue At Risk Proxy,3.1642321719536635,increases predicted class probability,Order Count,3.0299658318799056,increases predicted class probability,Sales below trend; Customer decline; Supply pressure; Losing category share; Declining customer base,Sales below trend; Customer decline; Supply pressure; Losing category share; Declining customer base,No immediate action; continue routine monitoring,5,3,1761
1002,2025-12-01,3,Southern EU,2026-01-01,,scoring,23,refit_model_current_scoring,,,0,Low Risk,0.5059623855658774,0.48586203588016613,0.008175578553956134,0.8175578553956133,0.8,2.511065964940392,0.39,0,0,,,IT,Laptop Pro,Laptop Pro Model 03,Mature,59.0,63052.75,2.0,0.0655,,,0,0.0,False,361,3,19753.83,0.3132905384777032,0.0278827977315689,1.0368383742911154,0,0,0,0,10.0,1.0,10.0,,0.0232905384777032,0,2.0,,1261.055,Low Risk,0.5059623855658774,0.3333333333333398,0.3333333333333305,Customer Share Category Region,6.219760742770655,increases predicted class probability,Units Vs 6M Avg Pct,-2.741883760183148,decreases predicted class probability,Category Region Customers,1.806873545708338,increases predicted class probability,Unit Share Lag 1M,1.7226110322363593,increases predicted class probability,Revenue,-1.57642564476602,decreases predicted class probability,Supply pressure,Supply pressure,No immediate action; continue routine monitoring,1,3,977
1002,2025-12-01,4,Southern EU,2026-01-01,,scoring,24,refit_model_current_scoring,,,1,Medium Risk,0.4565823309327612,0.5353032366466346,0.008114432420604103,0.8114432420604103,0.8,2.757660507439214,0.39,1,0,,,IT,Laptop Pro,Laptop Pro Model 03,Mature,56.0,56231.37,3.0,0.109,,,0,0.0,False,286,3,15134.090000000004,0.2691396279336606,0.0318001135718341,-0.4955981985649949,1,0,0,0,10.0,0.5,10.0,,-0.0208603720663393,0,17.0,,9559.3329,Medium Risk,0.5353032366466346,0.33333333333332965,0.3333333333333305,Customers Lag 1M,3.27034528910213,increases predicted class probability,Units Lag 1M,3.0519774106232394,increases predicted class probability,Unit Share Lag 1M,2.3575792385875034,increases predicted class probability,Trend Slope 3M,2.3552796034869297,increases predicted class probability,Revenue Lag 1M,2.2969597311907055,increases predicted class probability,Sales below trend; Supply pressure; Losing category share,Sales below trend; Supply pressure; Losing category share,Monitor next month and assign an owner if deterioration continues,3,2,983
1002,2025-12-01,5,Northern EU,2026-01-01,,scoring,25,refit_model_current_scoring,,,1,Medium Risk,0.4796595800398809,0.500002304345063,0.0203381156150568,2.03381156150568,2.0,2.703392677875883,0.39,1,0,,,IT,Laptop Pro,Laptop Pro Model 03,Mature,73.0,71675.14,2.0,0.192,,,0,0.0,False,364,3,18101.9,0.2525547909637847,0.051699716713881,0.7109811653012785,0,0,0,0,10.0,1.0,10.0,,-0.0374452090362152,0,2.0,,1433.5028,Medium Risk,0.500002304345063,0.33333333333332965,0.3333333333333305,Customer Share Category Region,-4.446841122298338,decreases predicted class probability,Customers Lag 1M,3.2262161630720882,increases predicted class probability,Units Lag 1M,3.195542086170855,increases predicted class probability,Revenue Lag 1M,2.582919794668601,increases predicted class probability,Unit Share Lag 1M,2.5487989332869088,increases predicted class probability,Supply pressure,Supply pressure,Monitor next month and assign an owner if deterioration continues,1,2,538
